# requirement_level_code	M	M	M	M	R	R	R	R	O	O	R	R	R	R	R	R					
EX2301_D03_BLW	Eukarya-18S-V9-Lane-Medlin		EX2301_D03_BLW_18S	OKEX2301_ROV-D2							EX2301_D03_BLW_18S_R1.fastq.gz	EX2301_D03_BLW_18S_R2.fastq.gz	39ab2cea5f1579d2a56684b5b0012511	23bd39681b32a0f6d7dca42fa5560578		1787					
EX2301_D03_BLW	Fish-12S-MiFish-U-Miya		D03-BLK-12S_S18_L001	OKEX2301_ROV-D2							D03-BLK-12S_S18_L001_R1_001.fastq.gz	D03-BLK-12S_S18_L001_R2_001.fastq.gz	34dd0108d62040da90787ccf1f38c4cb	99f12c750d4773cc9cf4f128001cb457		2307					
EX2301_D04_02W	Eukarya-18S-V9-Lane-Medlin		EX2301_D04_02W_18S	OKEX2301_ROV-D2							EX2301_D04_02W_18S_R1.fastq.gz	EX2301_D04_02W_18S_R2.fastq.gz	9d744a450df3c52a9947691577f37c99	8a701eb2cc34c5bdbdc6c90413b3b5f3		1382416					
EX2301_D04_02W	Fish-12S-MiFish-U-Miya		D04-02-12S_S19_L001	OKEX2301_ROV-D2							D04-02-12S_S19_L001_R1_001.fastq.gz	D04-02-12S_S19_L001_R2_001.fastq.gz	8510b8e0c2c453f23be9ea97279fd4a1	33e629b9ab826070314d9209b82ac196		332605					
EX2301_D04_03W	Eukarya-18S-V9-Lane-Medlin		EX2301_D04_03W_18S	OKEX2301_ROV-D2							EX2301_D04_03W_18S_R1.fastq.gz	EX2301_D04_03W_18S_R2.fastq.gz	a33de66e2c7f1ce6dbe0ee5afd0f884d	b48c7f72d13a499fac3dd29ce7fd0910		1602735					
EX2301_D04_03W	Fish-12S-MiFish-U-Miya		D04-03-12S_S20_L001	OKEX2301_ROV-D2							D04-03-12S_S20_L001_R1_001.fastq.gz	D04-03-12S_S20_L001_R2_001.fastq.gz	7e55e98902528d28b554f7931ec54269	d2a0c19e3ea522079f9864fd036c4767		211478					
EX2301_D04_04W	Eukarya-18S-V9-Lane-Medlin		EX2301_D04_04W_18S	OKEX2301_ROV-D2							EX2301_D04_04W_18S_R1.fastq.gz	EX2301_D04_04W_18S_R2.fastq.gz	34594d3fab8d8cae12ced7720ba7fba8	1f5de0e3dc77d75d637253319509a980		1787430					
EX2301_D04_04W	Fish-12S-MiFish-U-Miya		D04-04-12S_S21_L001	OKEX2301_ROV-D2							D04-04-12S_S21_L001_R1_001.fastq.gz	D04-04-12S_S21_L001_R2_001.fastq.gz	3db958f57ddcea8f1e5a84bd0e7b9dd1	96bb9c9ed1ba32729c772f2d7cc34cbf		87111					
EX2301_D04_05W	Eukarya-18S-V9-Lane-Medlin		EX2301_D04_05W_18S	OKEX2301_ROV-D2							EX2301_D04_05W_18S_R1.fastq.gz	EX2301_D04_05W_18S_R2.fastq.gz	27196237d8f507146c6f225b48272eef	cfb2d1bff3f870a5652af5c78229b325		1712143					
EX2301_D04_05W	Fish-12S-MiFish-U-Miya		D04-05-12S_S22_L001	OKEX2301_ROV-D2							D04-05-12S_S22_L001_R1_001.fastq.gz	D04-05-12S_S22_L001_R2_001.fastq.gz	0229f039433779e52e29a292f6d902af	450f30bb0eeb725d97417ffc844f5f47		84					
EX2301_D04_06W	Eukarya-18S-V9-Lane-Medlin		EX2301_D04_06W_18S	OKEX2301_ROV-D2							EX2301_D04_06W_18S_R1.fastq.gz	EX2301_D04_06W_18S_R2.fastq.gz	42168b377782dc4011537db12b9f6eaa	59ed653bc3e75018ad27216b1d96795a		1045577					
EX2301_D04_06W	Fish-12S-MiFish-U-Miya		D04-06-12S_S23_L001	OKEX2301_ROV-D2							D04-06-12S_S23_L001_R1_001.fastq.gz	D04-06-12S_S23_L001_R2_001.fastq.gz	ce100498fc455a64e9c5d33fe86a87c8	68beb5067c46a3a62bba796f75ca92b1		100572					
EX2301_D04_BLW	Eukarya-18S-V9-Lane-Medlin		EX2301_D04_BLW_18S	OKEX2301_ROV-D2							EX2301_D04_BLW_18S_R1.fastq.gz	EX2301_D04_BLW_18S_R2.fastq.gz	ac1acc86e11426824ac48984f3e5bc0d	c2237dd518663839b7ca4bcfbee3caf5		17817					
EX2301_D04_BLW	Fish-12S-MiFish-U-Miya		D04-BLK-12S_S24_L001	OKEX2301_ROV-D2							D04-BLK-12S_S24_L001_R1_001.fastq.gz	D04-BLK-12S_S24_L001_R2_001.fastq.gz	71f6bdec9c0d2dc1670949c6bfb11f4e	7bc7efb3ed22985d2a2bc4e7557b4346		110930					
EX2301_D06_02W	Eukarya-18S-V9-Lane-Medlin		EX2301_D06_02W_18S	OKEX2301_ROV-D2							EX2301_D06_02W_18S_R1.fastq.gz	EX2301_D06_02W_18S_R2.fastq.gz	81ae75aca4f615ad5ef0dbdbe62c15bf	4f49848d8d2ef90e690445b555b8476b		841176					
EX2301_D06_02W	Fish-12S-MiFish-U-Miya		D06-02-12S_S27_L001	OKEX2301_ROV-D2							D06-02-12S_S27_L001_R1_001.fastq.gz	D06-02-12S_S27_L001_R2_001.fastq.gz	a1349f705751d1636dc68c1172d37d17	80e2230ad4a4f859a0f15d868bfe3921		159376					
EX2301_D06_03W	Eukarya-18S-V9-Lane-Medlin		EX2301_D06_03W_18S	OKEX2301_ROV-D2							EX2301_D06_03W_18S_R1.fastq.gz	EX2301_D06_03W_18S_R2.fastq.gz	4aa75568bc7c977640346b4026e4ee2a	539921dabaaafe782025eeee7ba976b7		2214179					
EX2301_D06_03W	Fish-12S-MiFish-U-Miya		D06-03-12S_S28_L001	OKEX2301_ROV-D2							D06-03-12S_S28_L001_R1_001.fastq.gz	D06-03-12S_S28_L001_R2_001.fastq.gz	e6dc4a3e0d320391c48329eb98238c87	9c8527a3c30f7c01f1ff853aa33646ff		491142					
EX2301_D06_04W	Eukarya-18S-V9-Lane-Medlin		EX2301_D06_04W_18S	OKEX2301_ROV-D2							EX2301_D06_04W_18S_R1.fastq.gz	EX2301_D06_04W_18S_R2.fastq.gz	ade3b88c9612e5e935ee25cd2adf8df7	727ce7ae14ba32c5035d092410c38b81		1036923					
EX2301_D06_04W	Fish-12S-MiFish-U-Miya		D06-04-12S_S29_L001	OKEX2301_ROV-D2							D06-04-12S_S29_L001_R1_001.fastq.gz	D06-04-12S_S29_L001_R2_001.fastq.gz	07ae65aae4192f905f5462c6d09af431	ae57318a5eafacc5e042fcd21330c59c		289743					
EX2301_D06_05W	Eukarya-18S-V9-Lane-Medlin		EX2301_D06_05W_18S	OKEX2301_ROV-D2							EX2301_D06_05W_18S_R1.fastq.gz	EX2301_D06_05W_18S_R2.fastq.gz	0ed9ada893e26116a27fd616d66bd77e	d8aa410c346c96c2236b0707afc4de87		505157					
EX2301_D06_05W	Fish-12S-MiFish-U-Miya		D06-05-12S_S30_L001	OKEX2301_ROV-D2							D06-05-12S_S30_L001_R1_001.fastq.gz	D06-05-12S_S30_L001_R2_001.fastq.gz	7971f18dca17e3bb9b132cf240f73dc2	abb86ef3c515cff2e1511b2476b9f06d		237917					
EX2301_D06_06W	Eukarya-18S-V9-Lane-Medlin		EX2301_D06_06W_18S	OKEX2301_ROV-D2							EX2301_D06_06W_18S_R1.fastq.gz	EX2301_D06_06W_18S_R2.fastq.gz	6d4a99bc565737a1ca42b3d17710b56b	4d9611e8225b35d0ef5fb09081b0969e		1158260					
EX2301_D06_06W	Fish-12S-MiFish-U-Miya		D06-06-12S_S31_L001	OKEX2301_ROV-D2							D06-06-12S_S31_L001_R1_001.fastq.gz	D06-06-12S_S31_L001_R2_001.fastq.gz	bb1c0e9148d1caff96f270f4234b95ec	826bb9108baf31e276244fd5ec0ad027		122384					
EX2301_D06_BLW	Eukarya-18S-V9-Lane-Medlin		EX2301_D06_BLW_18S	OKEX2301_ROV-D2							EX2301_D06_BLW_18S_R1.fastq.gz	EX2301_D06_BLW_18S_R2.fastq.gz	6ce7e50a276ed057e71de6a4aaf79eff	25bd6e7e39f281dee3d3f9340eb2311a		1339					
EX2301_D06_BLW	Fish-12S-MiFish-U-Miya		D06-BLK-12S_S32_L001	OKEX2301_ROV-D2							D06-BLK-12S_S32_L001_R1_001.fastq.gz	D06-BLK-12S_S32_L001_R2_001.fastq.gz	8453da56030bdee9971223b6b16fbd73	0f490cc504e86ca303292612ce332f94		4413					
EX2301_D07_05W	Eukarya-18S-V9-Lane-Medlin		EX2301_D07_05W_18S	OKEX2301_ROV-D2							EX2301_D07_05W_18S_R1.fastq.gz	EX2301_D07_05W_18S_R2.fastq.gz	193c797a271fa1a301721b3288c91f8f	385df63a6eb9f0ab5a28da2cbad1225e		1621553					
EX2301_D07_05W	Fish-12S-MiFish-U-Miya		D07-05-12S_S33_L001	OKEX2301_ROV-D2							D07-05-12S_S33_L001_R1_001.fastq.gz	D07-05-12S_S33_L001_R2_001.fastq.gz	889bc599ac00ea930ab488b89ec96744	ef0f4ef9117a339a9fe35c9c1f653f1c		224397					
EX2301_D07_06W	Eukarya-18S-V9-Lane-Medlin		EX2301_D07_06W_18S	OKEX2301_ROV-D2							EX2301_D07_06W_18S_R1.fastq.gz	EX2301_D07_06W_18S_R2.fastq.gz	e614feee3be0fc73bd9158c4c437c53d	fcabad17414e61540f21cf0b6719c0c1		1680127					
EX2301_D07_06W	Fish-12S-MiFish-U-Miya		D07-06-12S_S34_L001	OKEX2301_ROV-D2							D07-06-12S_S34_L001_R1_001.fastq.gz	D07-06-12S_S34_L001_R2_001.fastq.gz	cc46cb69d3e11b895924965dc0212f89	a8b9df2d53b06f2d67ecaaa8088c13ce		379112					
EX2301_D07_07W	Eukarya-18S-V9-Lane-Medlin		EX2301_D07_07W_18S	OKEX2301_ROV-D2							EX2301_D07_07W_18S_R1.fastq.gz	EX2301_D07_07W_18S_R2.fastq.gz	584e3d48d6e7f63fb2a915da5645b9cb	634963b8a8a63c79d299dc97eefae89d		1390099					
EX2301_D07_07W	Fish-12S-MiFish-U-Miya		D07-07-12S_S35_L001	OKEX2301_ROV-D2							D07-07-12S_S35_L001_R1_001.fastq.gz	D07-07-12S_S35_L001_R2_001.fastq.gz	5000b0fa6830298d9dce8b52b8ee0737	ef67b63777850d0d3b8d2c397034a9e4		441187					
EX2301_D07_08W	Eukarya-18S-V9-Lane-Medlin		EX2301_D07_08W_18S	OKEX2301_ROV-D2							EX2301_D07_08W_18S_R1.fastq.gz	EX2301_D07_08W_18S_R2.fastq.gz	4a2521f7c6fb64033abd506e4e0208d8	9804f81cff31eaed829e2502da652386		1417938					
EX2301_D07_08W	Fish-12S-MiFish-U-Miya		D07-08-12S_S36_L001	OKEX2301_ROV-D2							D07-08-12S_S36_L001_R1_001.fastq.gz	D07-08-12S_S36_L001_R2_001.fastq.gz	77aa38f28ca87066c92de77908b94e47	59df10c19d9a8d8f662276b8c57dc6a3		132505					
EX2301_D07_09W	Eukarya-18S-V9-Lane-Medlin		EX2301_D07_09W_18S	OKEX2301_ROV-D2							EX2301_D07_09W_18S_R1.fastq.gz	EX2301_D07_09W_18S_R2.fastq.gz	44d8d0732c80c77b78b6f985ad3e8e16	77e1cf943c28d028ab95015786f27db8		702031					
EX2301_D07_09W	Fish-12S-MiFish-U-Miya		D07-09-12S_S37_L001	OKEX2301_ROV-D2							D07-09-12S_S37_L001_R1_001.fastq.gz	D07-09-12S_S37_L001_R2_001.fastq.gz	431b6a02bb4ba4e935157e4ef6da91a5	eb77ed4500ce659fa29907608e13f848		429353					
EX2301_D07_BLW	Eukarya-18S-V9-Lane-Medlin		EX2301_D07_BLW_18S	OKEX2301_ROV-D2							EX2301_D07_BLW_18S_R1.fastq.gz	EX2301_D07_BLW_18S_R2.fastq.gz	92358bafbaee733c16b833fb14ee449f	ddc2dc546608f0276f06d0d731f9da15		1808					
EX2301_D07_BLW	Fish-12S-MiFish-U-Miya		D07-BLK-12S_S38_L001	OKEX2301_ROV-D2							D07-BLK-12S_S38_L001_R1_001.fastq.gz	D07-BLK-12S_S38_L001_R2_001.fastq.gz	1a381c9719537942aea0e1eb13780547	70b1d7722196d5219c1ee121c42c1929		995					
EX2301_D08_06W	Eukarya-18S-V9-Lane-Medlin		EX2301_D08_06W_18S	OKEX2301_ROV-D2							EX2301_D08_06W_18S_R1.fastq.gz	EX2301_D08_06W_18S_R2.fastq.gz	1f01fdd5332f4484598f3b55c8d7369d	63b9a8f34dbd8cdda7d52f9e9044c895		1504984					
EX2301_D08_06W	Fish-12S-MiFish-U-Miya		D08-06-12S_S39_L001	OKEX2301_ROV-D2							D08-06-12S_S39_L001_R1_001.fastq.gz	D08-06-12S_S39_L001_R2_001.fastq.gz	e16eeec6269f999cbbbd502212c3d11f	6c9bf00acb6ea86bfd138c1c69054b81		149731					
EX2301_D08_07W	Eukarya-18S-V9-Lane-Medlin		EX2301_D08_07W_18S	OKEX2301_ROV-D2							EX2301_D08_07W_18S_R1.fastq.gz	EX2301_D08_07W_18S_R2.fastq.gz	a9db698a47a3d8c0a789e0b531714914	12d32912782e203335cd4859a78f1d73		1415339					
EX2301_D08_07W	Fish-12S-MiFish-U-Miya		D08-07-12S_S40_L001	OKEX2301_ROV-D2							D08-07-12S_S40_L001_R1_001.fastq.gz	D08-07-12S_S40_L001_R2_001.fastq.gz	52ca5062719b67b14184d1ff05f4a670	1ed8d20ee8729649c936b7559c7c5e6b		238486					
EX2301_D08_08W	Eukarya-18S-V9-Lane-Medlin		EX2301_D08_08W_18S	OKEX2301_ROV-D2							EX2301_D08_08W_18S_R1.fastq.gz	EX2301_D08_08W_18S_R2.fastq.gz	79acb67d4e0ca342293657424f92b4dc	cfa4d8232f76a424ce84a27db2544795		1507151					
EX2301_D08_08W	Fish-12S-MiFish-U-Miya		D08-08-12S_S41_L001	OKEX2301_ROV-D2							D08-08-12S_S41_L001_R1_001.fastq.gz	D08-08-12S_S41_L001_R2_001.fastq.gz	0e21fc8fe6020fd46c4870202045bef1	4018d5337b2372b95f1f4b1de87a73f6		204971					
EX2301_D08_09W	Eukarya-18S-V9-Lane-Medlin		EX2301_D08_09W_18S	OKEX2301_ROV-D2							EX2301_D08_09W_18S_R1.fastq.gz	EX2301_D08_09W_18S_R2.fastq.gz	40b0e0eb38dfcd30e29d50c1b6543c28	832a40809b00c49e8abb1058202222b0		1416671					
EX2301_D08_09W	Fish-12S-MiFish-U-Miya		D08-09-12S_S42_L001	OKEX2301_ROV-D2							D08-09-12S_S42_L001_R1_001.fastq.gz	D08-09-12S_S42_L001_R2_001.fastq.gz	fad340e0ae1b66428d8407bfb74d4c04	b6a5811045993d0464fbcace60ea9717		23557					
EX2301_D08_10W	Eukarya-18S-V9-Lane-Medlin		EX2301_D08_10W_18S	OKEX2301_ROV-D2							EX2301_D08_10W_18S_R1.fastq.gz	EX2301_D08_10W_18S_R2.fastq.gz	116edab6078d8aa73baddb943b7e83c6	13f938b281f522d14db05be413ae3244		1281021					
EX2301_D08_10W	Fish-12S-MiFish-U-Miya		D08-10-12S_S43_L001	OKEX2301_ROV-D2							D08-10-12S_S43_L001_R1_001.fastq.gz	D08-10-12S_S43_L001_R2_001.fastq.gz	c127423a50c0fcae0f48726d92b2d05f	dc7eb593e62e552233304a82942d33d8		294448					
EX2301_D08_BLW	Eukarya-18S-V9-Lane-Medlin		EX2301_D08_BLW_18S	OKEX2301_ROV-D2							EX2301_D08_BLW_18S_R1.fastq.gz	EX2301_D08_BLW_18S_R2.fastq.gz	40b0bce952f7400abb9bb9d3789b0753	8f73ac524efa3b9e4f3b8703a9da56d5		31901					
EX2301_D08_BLW	Fish-12S-MiFish-U-Miya		D08-BLK-12S_S44_L001	OKEX2301_ROV-D2							D08-BLK-12S_S44_L001_R1_001.fastq.gz	D08-BLK-12S_S44_L001_R2_001.fastq.gz	ec06a25eee422e8c5e030681dd9d2336	395af5b61d3fc9e73f5d7a60309eb4db		343128					
EX2301_D09_04W	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_04W_18S	OKEX2301_ROV-D2							EX2301_D09_04W_18S_R1.fastq.gz	EX2301_D09_04W_18S_R2.fastq.gz	a68e6409947cf744b725cb1b94efb947	6a6848a6ae3db366e9981e7485c01604		1091443					
EX2301_D09_04W	Fish-12S-MiFish-U-Miya		D09-04-12S_S45_L001	OKEX2301_ROV-D2							D09-04-12S_S45_L001_R1_001.fastq.gz	D09-04-12S_S45_L001_R2_001.fastq.gz	a275974d54d96b6ffdfaf72efb6695a8	eb59562147ef5a9f2d1918b08900fe4e		621590					
EX2301_D09_05W	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_05W_18S	OKEX2301_ROV-D2							EX2301_D09_05W_18S_R1.fastq.gz	EX2301_D09_05W_18S_R2.fastq.gz	19f44eb8d37b34bd950eb43ef7d5d3dc	5cae6d699e75580b741aac68fe0c0e25		1559843					
EX2301_D09_05W	Fish-12S-MiFish-U-Miya		D09-05-12S_S46_L001	OKEX2301_ROV-D2							D09-05-12S_S46_L001_R1_001.fastq.gz	D09-05-12S_S46_L001_R2_001.fastq.gz	8c7a3c60e1a27a1bb66c9c42fdb6f9c0	ad037aab07fb40e22c2bbb6542e1d942		226766					
EX2301_D09_06W	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_06W_18S	OKEX2301_ROV-D2							EX2301_D09_06W_18S_R1.fastq.gz	EX2301_D09_06W_18S_R2.fastq.gz	d350d0c01ea9a19945b4ae872166cc49	7b831951dd23d46a72eeb8204b37854a		1226382					
EX2301_D09_06W	Fish-12S-MiFish-U-Miya		D09-06-12S_S47_L001	OKEX2301_ROV-D2							D09-06-12S_S47_L001_R1_001.fastq.gz	D09-06-12S_S47_L001_R2_001.fastq.gz	9ed527f5985b1de5a65189bef75e0604	cfa6408f57871877c32021f28df14c70		266884					
EX2301_D09_07W	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_07W_18S	OKEX2301_ROV-D2							EX2301_D09_07W_18S_R1.fastq.gz	EX2301_D09_07W_18S_R2.fastq.gz	a03ac647fe56bedf5e11009f60b43bab	6d1f3860816a3d30cd151cf76b15c981		1478995					
EX2301_D09_07W	Fish-12S-MiFish-U-Miya		D09-07-12S_S48_L001	OKEX2301_ROV-D2							D09-07-12S_S48_L001_R1_001.fastq.gz	D09-07-12S_S48_L001_R2_001.fastq.gz	b4fcf28c9cb56656f945194d2efa3de4	a802f654f5d8657166be05937b8ac7d4		638445					
EX2301_D09_08W	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_08W_18S	OKEX2301_ROV-D2							EX2301_D09_08W_18S_R1.fastq.gz	EX2301_D09_08W_18S_R2.fastq.gz	3234bde6a4d91973fa150b05bcc0d7d2	21f7d6ea3c1310c03081b77c3ac40b2a		1552803					
EX2301_D09_08W	Fish-12S-MiFish-U-Miya		D09-08-12S_S49_L001	OKEX2301_ROV-D2							D09-08-12S_S49_L001_R1_001.fastq.gz	D09-08-12S_S49_L001_R2_001.fastq.gz	4b6dee06614338327a42b71f47cc3c0c	addd147509f989583c3085b888824c39		427564					
EX2301_D09_BLW	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_BLW_18S	OKEX2301_ROV-D2							EX2301_D09_BLW_18S_R1.fastq.gz	EX2301_D09_BLW_18S_R2.fastq.gz	15af85159213d293d75516bec5fca414	2987b2a4ce49699d5cb70d45c2af01eb		2053					
EX2301_D09_BLW	Fish-12S-MiFish-U-Miya		D09-BLK-12S_S50_L001	OKEX2301_ROV-D2							D09-BLK-12S_S50_L001_R1_001.fastq.gz	D09-BLK-12S_S50_L001_R2_001.fastq.gz	bed8ec118959a71c01dc3ca6132c0ad8	396e6f5cd164568e0847c645bd911602		26976					
EX2301_ExtractBlank	Eukarya-18S-V9-Lane-Medlin		EX2301_EXT_EXT01_18S	OKEX2301_ROV-D2							EX2301_EXT_EXT01_18S_R1.fastq.gz	EX2301_EXT_EXT01_18S_R2.fastq.gz	85c46be7e614ea02c54ffe9db087ba0b	721ac387e985f8637cf4aef3d1d93982		6394					
EX2301_PCRBlank_1_12S	Fish-12S-MiFish-U-Miya		BLK-01-12S_S25_L001	OKEX2301_ROV-D2							BLK-01-12S_S25_L001_R1_001.fastq.gz	BLK-01-12S_S25_L001_R2_001.fastq.gz	fc9f8af62ef0994898f84ab93ace6507	188f8be66b9d09ef712b9b3312786b68		244					
EX2301_PCRBlank_1_12S	Fish-12S-MiFish-U-Miya		BLK-1-1-12S_S53_L001	OKEX2301_ROV-D2							BLK-1-1-12S_S53_L001_R1_001.fastq.gz	BLK-1-1-12S_S53_L001_R2_001.fastq.gz	84a6938a0eacecf3303b5ff0440922af	980fbcb47626b37731164cd52358b9fe		104					
EX2301_PCRBlank_1_18S	Eukarya-18S-V9-Lane-Medlin		EX2301_NTC_NTC01_18S	OKEX2301_ROV-D2							EX2301_NTC_NTC01_18S_R1.fastq.gz	EX2301_NTC_NTC01_18S_R2.fastq.gz	c0ef24cb48fe6d7757216a7217784b37	0b1a52f181d8ee235f9b75f2a850887b		1529					
EX2301_PCRBlank_2_12S	Fish-12S-MiFish-U-Miya		BLK-02-12S_S26_L001	OKEX2301_ROV-D2							BLK-02-12S_S26_L001_R1_001.fastq.gz	BLK-02-12S_S26_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_2_12S	Fish-12S-MiFish-U-Miya		BLK-1-2-12S_S54_L001	OKEX2301_ROV-D2							BLK-1-2-12S_S54_L001_R1_001.fastq.gz	BLK-1-2-12S_S54_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_3_12S	Fish-12S-MiFish-U-Miya		BLK-03-12S_S51_L001	OKEX2301_ROV-D2							BLK-03-12S_S51_L001_R1_001.fastq.gz	BLK-03-12S_S51_L001_R2_001.fastq.gz	c716457eaa43a155f65ecaf7ce5fefd5	62a67ab7a31b2a8cbb54a4efdc3a6eb2		5119					
EX2301_PCRBlank_3_12S	Fish-12S-MiFish-U-Miya		BLK-1-3-12S_S55_L001	OKEX2301_ROV-D2							BLK-1-3-12S_S55_L001_R1_001.fastq.gz	BLK-1-3-12S_S55_L001_R2_001.fastq.gz	6bc4520acb3ba6c2e8d5452594d61183	5fc10d55b20be7d10ea94653419a3efe		239					
EX2301_PCRBlank_4_12S	Fish-12S-MiFish-U-Miya		BLK-04-12S_S52_L001	OKEX2301_ROV-D2							BLK-04-12S_S52_L001_R1_001.fastq.gz	BLK-04-12S_S52_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_4_12S	Fish-12S-MiFish-U-Miya		BLK-1-4-12S_S56_L001	OKEX2301_ROV-D2							BLK-1-4-12S_S56_L001_R1_001.fastq.gz	BLK-1-4-12S_S56_L001_R2_001.fastq.gz	aacf33e8ba0a2eae96c9416517732c75	424280e08a6e98d06621ca4ad7eef82b		5586					
EX2301_PCRBlank_5_12S	Fish-12S-MiFish-U-Miya		BLK-1-5-12S_S57_L001	OKEX2301_ROV-D2							BLK-1-5-12S_S57_L001_R1_001.fastq.gz	BLK-1-5-12S_S57_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_6_12S	Fish-12S-MiFish-U-Miya		BLK-1-6-12S_S58_L001	OKEX2301_ROV-D2							BLK-1-6-12S_S58_L001_R1_001.fastq.gz	BLK-1-6-12S_S58_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
